CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
fergusonb,2020-12-03T19:19:20.35Z,14022,0,23,23,53041
larkinm,2020-12-03T19:19:20.35Z,30010,0,23,23,53041
