CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herrera_beutlerj,2020-12-08T16:08:43Z,7476,0,39,39,53049
longc,2020-12-08T16:08:43Z,6275,0,39,39,53049
write-ins,2020-12-08T16:08:43Z,25,0,39,39,53049
